#GBE_category,GBE_ID,N,N_GBE,N_NBW,N_AFR,N_SAS,N_EAS,N_SMR,N_OTH,N_META,GBE_NAME,GBE_short_name,GBE_short_name_len
Lifestyle_and_environment,INI1598,346474,242518,16966,2156,2183,285,31510,16679,312297,Average_weekly_spirits_intake,Ave. weekly spirits intake,26
Lifestyle_and_environment,INI1608,347496,243201,16997,2196,2168,293,31629,16754,313238,Average_weekly_fortified_wine_intake,Ave. weekly fortified wine intake,33
Lifestyle_and_environment,INI1737,379102,254042,19358,5650,6265,904,33797,22321,342337,Childhood_sunburn_occasions,Childhood sunburn,17
Lifestyle_and_environment,INI2139,436982,298158,21597,4771,4876,742,39035,23714,392893,Age_first_had_sexual_intercourse,Age first had sexual intercourse,32
Lifestyle_and_environment,INI2149,407834,279532,19694,3935,4715,711,36509,21491,366587,Lifetime_number_of_sexual_partners,Lifetime # of sexual partners,29
Lifestyle_and_environment,INI2237,500840,336987,24878,6346,7596,1137,44577,28048,449569,Frequency_of_playing_computer_games,Freq. of playing computer games,31
Lifestyle_and_environment,INI2624,199340,143716,8003,1074,1316,243,17997,9008,181357,Frequency_of_heavy_DIY_in_last_4_weeks,Freq. of heavy DIY in last 4 weeks,34
Lifestyle_and_environment,INI2867,122775,84131,7001,571,615,81,11395,6577,110371,Age_started_smoking_in_former_smokers,Age started smoking in former smokers,37
Lifestyle_and_environment,INI2887,117070,79992,6735,553,601,78,10857,6348,105164,Number_of_cigarettes_previously_smoked_daily,# of cigarettes previously smoked daily,39
Lifestyle_and_environment,INI2897,122739,84143,6992,565,616,81,11382,6565,110344,Age_stopped_smoking,Age stopped smoking,19
Lifestyle_and_environment,INI2926,112015,77184,6406,510,552,73,10458,6089,101272,Number_of_unsuccessful_stop-smoking_attempts,# of unsuccessful stop-smoking attempts,39
Lifestyle_and_environment,INI3436,39042,25194,2437,450,441,67,3489,2666,34744,Age_started_smoking_in_current_smokers,Age started smoking in current smokers,38
Lifestyle_and_environment,INI3456,36400,23356,2329,438,419,67,3240,2498,32347,Number_of_cigarettes_currently_smoked_daily_(current_cigarette_smokers),# of cigarettes currently smoked daily (current cigarette smokers),66
Lifestyle_and_environment,INI3637,242358,167137,12307,2244,2605,519,21274,13293,219379,Frequency_of_other_exercises_in_last_4_weeks,Freq. of other exercises in last 4 weeks,40
Lifestyle_and_environment,INI3680,20677,12645,1212,178,1592,20,1661,1346,18654,Age_when_last_ate_meat,Age when last ate meat,22
Lifestyle_and_environment,INI4440,51192,31848,2916,1660,1321,274,4115,3729,45863,Average_monthly_spirits_intake,Ave. monthly spirits intake,27
Lifestyle_and_environment,INI4451,51430,31987,2933,1673,1328,275,4135,3744,46075,Average_monthly_fortified_wine_intake,Ave. monthly fortified wine intake,34
Lifestyle_and_environment,INI5364,145960,101068,7693,1372,1503,140,12728,7426,131930,Average_weekly_intake_of_other_alcoholic_drinks,Ave. weekly intake of other alcoholic drinks,44
Lifestyle_and_environment,INI874,430802,291633,22129,5343,6654,983,38348,24260,389350,Duration_of_walks,Duration of walks,17
Lifestyle_and_environment,INI924,497952,335345,24676,6309,7480,1117,44328,27753,447008,Usual_walking_pace_(Touchscreen),Usual walking pace,18
Lifestyle_and_environment,INI971,357322,246261,17807,3349,4452,615,31705,18997,323186,Frequency_of_walking_for_pleasure_in_last_4_weeks,Freq. of walking for pleasure in last 4 weeks,45
Lifestyle_and_environment,INI981,357247,246162,17798,3364,4474,615,31701,18992,323106,Duration_walking_for_pleasure,Duration walking for pleasure,29
Lifestyle_and_environment,INI991,52693,36523,2760,484,458,116,4423,3104,47868,Frequency_of_strenuous_sports_in_last_4_weeks,Freq. of strenuous sports in last 4 weeks,41
Lifestyle_and_environment,QT_FC10001478,501399,337104,24900,6428,7733,1144,44594,28126,450029,Salt_added_to_food,Salt added to food,18
Lifestyle_and_environment,QT_FC10003466,36122,23419,2322,436,407,64,3253,2484,32385,Time_from_waking_to_first_cigarette,Time from waking to first cigarette,35
Lifestyle_and_environment,QT_FC10003476,36252,23486,2332,442,419,64,3257,2507,32507,Difficulty_not_smoking_for_1_day,Difficulty not smoking for 1 day,32
Lifestyle_and_environment,QT_FC10003506,39388,25436,2449,467,439,67,3520,2671,35049,Smoking_compared_to_10_years_previous,Smoking compared to 10 years previous,37
Lifestyle_and_environment,QT_FC1001170,497770,336777,24834,6380,7657,1132,44548,28030,449358,Getting_up_in_morning,Getting up in morning,21
Lifestyle_and_environment,QT_FC1001180,448936,304170,22724,5462,6706,1025,40169,25024,405280,Morning/evening_person_(chronotype),Morning/evening person (chronotype),35
Lifestyle_and_environment,QT_FC1001190,500644,337017,24845,6354,7479,1124,44570,27951,449340,Nap_during_day,Nap during day,14
Lifestyle_and_environment,QT_FC1001220,498882,336063,24713,6254,7463,1121,44423,27737,447774,Daytime_dozing_/_sleeping_(narcolepsy),Daytime dozing / sleeping (narcolepsy),38
Lifestyle_and_environment,QT_FC1001329,498558,335718,24750,6245,7492,1123,44354,27831,447513,Oily_fish_intake,Oily fish intake,16
Lifestyle_and_environment,QT_FC1001339,498905,336030,24761,6193,7479,1117,44410,27821,447811,Non-oily_fish_intake,Non-oily fish intake,20
Lifestyle_and_environment,QT_FC1001349,500335,336688,24852,6311,7607,1126,44527,27980,449091,Processed_meat_intake,Processed meat intake,21
Lifestyle_and_environment,QT_FC1001359,500485,336616,24847,6377,7676,1134,44526,28047,449223,Poultry_intake,Poultry intake,14
Lifestyle_and_environment,QT_FC1001369,499277,336079,24795,6271,7560,1126,44423,27897,448151,Beef_intake,Beef intake,11
Lifestyle_and_environment,QT_FC1001408,488743,329749,24143,5882,7261,1058,43540,27159,438792,Cheese_intake,Cheese intake,13
Lifestyle_and_environment,QT_FC1001558,501035,336913,24881,6405,7708,1142,44564,28088,449701,Alcohol_intake_frequency.,Alcohol intake frequency.,25
Lifestyle_and_environment,QT_FC1003476,36252,23486,2332,442,419,64,3257,2507,32507,Difficulty_not_smoking_for_1_day,Difficulty not smoking for 1 day,32
Local_environment,INI24004,495162,332579,24249,6361,7767,1118,44089,27863,444026,Nitrogen_oxides_air_pollution;_2010,Nitrogen oxides air poll. 2010,30
Local_environment,INI24005,461235,308927,22307,6329,7603,1046,41059,25991,413262,Particulate_matter_air_pollution_(pm10);_2010,Air poll. (pm10) 2010,21
Local_environment,INI24013,495162,332579,24249,6361,7767,1118,44089,27863,444026,Total_traffic_load_on_major_roads,Total traffic load on major roads,33
Medical_conditions,INI134,501655,337100,24894,6483,7866,1152,44626,28428,450549,Number_of_self-reported_cancers,# of self-reported cancers,26
Medical_conditions,INI135,501655,337100,24894,6483,7866,1152,44626,28428,450549,Number_of_self-reported_non-cancer_illnesses,# of self-reported non-cancer illnesses,39
Medical_conditions,INI87,380775,257292,18353,4746,5997,737,34366,21101,342592,Non-cancer_illness_year/age_first_occurred,Non-cancer illness year/age first occurred,42
Medications,INI137,501655,337100,24894,6483,7866,1152,44626,28428,450549,Number_of_treatments/medications_taken,# of medications taken,22
Mental_health,BIN_FC100020544,503,330,55,3,3,0,41,38,464,Bulimia_nervosa_diagnosed_by__a_professional,Bulimia nervosa diagnosed by  a professional,44
Mental_health,BIN_FC10020487,9540,6478,604,73,85,24,774,609,8647,Never_felt_hated_by_family_member_as_a_child,Never felt hated by family member as a child,44
Mental_health,BIN_FC10020488,127198,90559,6054,491,790,189,10875,6650,115608,Never_Physically_abused_by_family_as_a_child,Never Physically abused by family as a child,44
Mental_health,BIN_FC10020490,141853,100194,7068,730,888,242,12107,7591,128820,Never_Sexually_molested_as_a_child,Never Sexually molested as a child,34
Mental_health,BIN_FC10020523,136780,96382,6906,730,934,260,11631,7405,124248,Never_Physical_violence_by_partner_or_ex-partner_as_an_adult,Never Physical violence by partner or ex-partner as an adult,60
Mental_health,BIN_FC10020530,21209,14706,1267,143,133,23,1831,1284,19387,Witnessed_sudden_violent_death,Witnessed sudden violent death,30
Mental_health,BIN_FC10020536,45222,31246,2539,260,291,59,3840,2639,40874,Weight_changed_during_worst_episode_of_depression,Weight changed during worst episode of depression,49
Mental_health,BIN_FC10020552,623,394,52,4,5,3,56,55,557,Other_non-behavioral_addiction,Other non-behavioral addiction,30
Mental_health,BIN_FC20020487,10433,6868,713,126,95,25,881,737,9445,Rarely_Felt_hated_by_family_member_as_a_child,Rarely Felt hated by family member as a child,45
Mental_health,BIN_FC20020492,14777,10131,867,75,107,20,1263,904,13367,Longest_period_of_mania_or_irritability_at_least_a_day_but_less_than_a_week,Longest period of mania or irritability at least a day but less than a week,75
Mental_health,BIN_FC20020522,7401,4928,514,87,62,25,623,500,6739,Rarely_Been_in_a_confiding_relationship_as_an_adult,Rarely Been in a confiding relationship as an adult,51
Mental_health,BIN_FC20020526,14939,10042,1040,107,130,18,1273,987,13597,Been_in_a_serious_accident_believed_to_be_life-threatening_not_within_the_last_12_months,Been in a serious accident believed to be life-threatening not within the last 12 months,88
Mental_health,BIN_FC20020530,20371,14113,1222,137,130,21,1762,1233,18618,Witnessed_sudden_violent_death_not_within_the_last_12_months,Witnessed sudden violent death not within the last 12 months,60
Mental_health,BIN_FC20020537,21298,14866,1201,104,92,27,1825,1193,19308,Sometimes_has_difficulty_controlling_worry_during_worst_period_of_anxiety,Sometimes has difficulty controlling worry during worst period of anxiety,73
Mental_health,BIN_FC20020548,17453,12023,1037,88,146,30,1493,1029,15846,Manifestations_of_mania_or_irritability_More_restless_vs_any,Manifestations of mania or irritability More restless vs any,60
Mental_health,BIN_FC30020487,2502,1597,201,37,26,8,204,184,2249,Sometimes_Felt_hated_by_family_member_as_a_child,Sometimes Felt hated by family member as a child,48
Mental_health,BIN_FC30020492,8862,6068,554,45,81,17,753,514,8032,Longest_period_of_mania_or_irritability_a_week_or_more,Longest period of mania or irritability a week or more,54
Mental_health,BIN_FC30020523,7408,5005,438,73,49,10,675,465,6715,Sometimes_Physical_violence_by_partner_or_ex-partner_as_an_adult,Sometimes Physical violence by partner or ex-partner as an adult,64
Mental_health,BIN_FC30020537,21207,14832,1231,70,142,24,1792,1204,19295,Often_has_difficulty_controlling_worry_during_worst_period_of_anxiety,Often has difficulty controlling worry during worst period of anxiety,69
Mental_health,BIN_FC30020539,20348,14228,1138,77,133,24,1690,1183,18473,Often_has_inability_to_stop_worry_during_worst_period_of_anxiety,Often has inability to stop worry during worst period of anxiety,64
Mental_health,BIN_FC40020489,81579,58044,3974,376,533,85,6910,4195,74117,Often_felt_loved_as_a_child,Often felt loved as a child,27
Mental_health,BIN_FC40020525,11970,8118,646,139,84,30,1057,764,10838,Often_Able_to_pay_rent/mortgage_as_an_adult,Often Able to pay rent/mortgage as an adult,43
Mental_health,BIN_FC40020537,694,480,36,9,7,2,56,51,623,Never_has_difficulty_controlling_worry_during_worst_period_of_anxiety,Never has difficulty controlling worry during worst period of anxiety,69
Mental_health,BIN_FC40020539,757,512,45,8,5,1,66,53,676,Never_has_inability_to_stop_worry_during_worst_period_of_anxiety,Never has inability to stop worry during worst period of anxiety,64
Mental_health,BIN_FC40020544,385,244,27,4,6,2,30,31,332,Other_personality_disorder_diagnosed_by__a_professional,Other personality disorder diagnosed by  a professional,55
Mental_health,BIN_FC50020488,914,513,84,35,15,3,81,95,823,Very_Often_Physically_abused_by_family_as_a_child,Very Often Physically abused by family as a child,49
Mental_health,BIN_FC50020544,2153,1494,117,16,13,2,175,116,1931,Phobia_diagnosed_by__a_professional,Phobia diagnosed by  a professional,35
Mental_health,BIN_FC80020548,8035,5307,554,62,89,17,685,563,7277,Manifestations_of_mania_or_irritability_More_active_vs_any,Manifestations of mania or irritability More active vs any,58
Mental_health,BIN1020483,3562,2433,221,29,26,5,269,251,3229,Ever_attempted_suicide_missing_is_control,Ever attempted suicide missing is control,41
Mental_health,BIN20406,3593,2510,273,14,14,4,316,174,3301,Ever_addicted_to_alcohol,Ever addicted to alcohol,24
Mental_health,BIN20417,17614,12041,1038,106,141,32,1550,1044,15952,"Tense,_sore,_or_aching_muscles_during_worst_period_of_anxiety","Tense, sore, or aching muscles during worst period of anxiety",61
Mental_health,BIN20419,35145,24544,1983,145,209,39,3005,1970,31895,Difficulty_concentrating_during_worst_period_of_anxiety,Difficulty concentrating during worst period of anxiety,55
Mental_health,BIN20428,29550,20677,1740,116,127,22,2485,1713,26880,Professional_informed_about_anxiety,Professional informed about anxiety,35
Mental_health,BIN20431,2243,1474,184,20,16,7,177,177,2048,Ever_addicted_to_a_behaviour_or_miscellanous,Ever addicted to a behaviour or miscellanous,44
Mental_health,BIN20437,43618,30310,2487,212,253,55,3749,2472,39538,Thoughts_of_death_during_worst_depression,Thoughts of death during worst depression,41
Mental_health,BIN20496,20502,14123,1189,141,155,44,1753,1219,18624,"Mania_needed_treatment_or_caused_problems_with_work,_relationships,_finances,_the_law,_or_other_aspects_of_life","Mania needed treatment or caused problems with work, relationships, finances, the law, or other aspects of life",111
Mental_health,BIN20500,51797,35910,2913,206,304,56,4480,3027,46896,Ever_suffered_mental_distress_preventing_usual_activities,Ever suffered mental distress preventing usual activities,57
Mental_health,BIN20532,60908,42435,3322,311,379,83,5211,3336,55077,Did_your_sleep_change?,Did your sleep change?,22
Mental_health,BIN20534,12692,8605,800,82,81,27,1077,779,11451,Sleeping_too_much,Sleeping too much,17
Mental_health,BIN20538,41416,28952,2357,154,217,43,3529,2356,37608,Worried_most_days_during_period_of_worst_anxiety,Worried most days during period of worst anxiety,48
Mental_health,BIN20540,35447,24467,2147,165,220,43,3041,2073,32156,Multiple_worries_during_worst_period_of_anxiety,Multiple worries during worst period of anxiety,47
Mental_health,INI20405,157113,110163,8147,915,1062,284,13421,8658,142650,"Ever_had_known_person_concerned_about,_or_recommend_reduction_of,_alcohol_consumption","Ever had known person concerned about, or recommend reduction of, alcohol consumption",85
Mental_health,INI20413,85007,60640,4233,281,294,67,7442,4275,77232,Frequency_of_inability_to_cease_drinking_in_last_year,Freq. of inability to cease drinking in last year,49
Mental_health,INI20414,157157,110201,8143,916,1062,284,13425,8662,142693,Frequency_of_drinking_alcohol,Freq. of drinking alcohol,25
Mental_health,INI20416,143454,101438,7425,685,668,184,12277,7704,130381,Frequency_of_consuming_six_or_more_units_of_alcohol,Freq. of consuming six or more units of alcohol,47
Mental_health,INI20434,78901,55175,4389,350,416,101,6673,4467,71571,Age_at_last_episode_of_depression,Age at last episode of depression,33
Mental_health,INI20440,88778,61870,4942,442,524,123,7537,5024,80462,Impact_on_normal_roles_during_worst_period_of_depression,Impact on normal roles during worst period of depression,56
Mental_health,INI20442,71518,50021,4007,302,367,96,6056,3974,64823,Lifetime_number_of_depressed_periods,Lifetime # of depressed periods,31
Mental_health,INI20453,157123,110196,8139,915,1063,284,13415,8651,142663,Ever_taken_cannabis,Ever taken cannabis,19
Mental_health,INI20454,33641,22361,2849,181,120,31,2631,2491,30664,Maximum_frequency_of_taking_cannabis,Maximum frequency of taking cannabis,36
Mental_health,INI20460,153602,107813,7936,897,1010,272,13091,8420,139439,Belief_that_own_life_is_meaningful,Belief that own life is meaningful,34
Mental_health,INI20479,156288,109612,8101,911,1054,280,13348,8607,141913,Ever_thought_that_life_not_worth_living,Ever thought that life not worth living,39
Mental_health,INI20495,157074,110156,8139,909,1059,281,13418,8658,142620,Avoided_activities_or_situations_because_of_previous_stressful_experience_in_past_month,Avoided activities or situations because of previous stressful experience in past month,87
Mental_health,INI20496,71041,49142,4025,464,536,139,5997,4191,64494,Felt_distant_from_other_people_in_past_month,Felt distant from other people in past month,44
Mental_health,INI20498,157107,110179,8143,915,1057,283,13419,8654,142650,Felt_very_upset_when_reminded_of_stressful_experience_in_past_month,Felt very upset when reminded of stressful experience in past month,67
Mental_health,INI20506,156715,109894,8127,907,1055,283,13385,8633,142284,Recent_feelings_or_nervousness_or_anxiety,Recent feelings or nervousness or anxiety,41
Mental_health,INI20509,156696,109887,8129,911,1054,282,13375,8633,142271,Recent_inability_to_stop_or_control_worrying,Recent inability to stop or control worrying,44
Mental_health,INI20510,156779,109954,8122,911,1054,282,13396,8636,142355,Recent_feelings_of_depression,Recent feelings of depression,29
Mental_health,INI20514,156916,110046,8133,913,1047,283,13407,8643,142472,Recent_lack_of_interest_or_pleasure_in_doing_things,Recent lack of interest or pleasure in doing things,51
Mental_health,INI20515,156842,110007,8128,913,1053,281,13393,8641,142416,Recent_trouble_relaxing,Recent trouble relaxing,23
Mental_health,INI20517,157012,110107,8137,915,1055,281,13408,8658,142561,"Trouble_falling_or_staying_asleep,_or_sleeping_too_much","Trouble falling or staying asleep, or sleeping too much",55
Mental_health,INI20518,157072,110148,8145,914,1059,283,13414,8657,142620,Recent_changes_in_speed/amount_of_moving_or_speaking,Recent changes in speed/amount of moving or speaking,52
Mental_health,INI20519,157014,110123,8134,913,1059,281,13413,8641,142564,Recent_feelings_of_tiredness_or_low_energy,Recent feelings of tiredness or low energy,42
Mental_health,INI20520,156661,109875,8116,910,1050,278,13383,8631,142243,Recent_worrying_too_much_about_different_things,Recent worrying too much about different things,47
Mental_health,QT_FC10020458,156446,109769,8097,900,1047,282,13364,8603,142062,General_happiness,General happiness,17
Mental_health,QT_FC10020536,70782,49391,3941,341,417,106,5978,3962,64136,Weight_gain_during_worst_episode_of_depression,Weight gain during worst episode of depression,46
Others,BIN10030500,36858,23590,1842,933,990,89,3301,2435,33180,Microalbumin_higher_than_40_mg/L,Microalbumin > 40 mg/L,22
Others,BIN10030800,59101,38696,3703,1208,1029,194,4690,4132,53652,Oestradiol_higher_than_212_pmol/L,Oestradiol > 212 pmol/L,23
Others,BIN10030820,24082,16700,1087,282,396,56,2193,1371,22085,Rheumatoid_factor_higher_than_16_IU/mL,Rheumatoid factor > 16 IU/mL,28
Others,BIN30030510,22435,14248,1130,479,712,68,2033,1412,20082,UACR_higher_than_30_mg/g,UACR > 30 mg/g,14
Others,INI1003063,461154,308970,22763,5852,7184,1072,40682,26067,412590,FEV_FVC_ratio,FEV FVC ratio,13
Others,INI1003064,461154,308970,22763,5852,7184,1072,40682,26067,412590,PEF_predicted_ratio,PEF pred. ratio,15
Population_characteristics,INI189,501882,336739,24875,6484,7872,1152,44578,28413,450113,Townsend_deprivation_index_at_recruitment,Townsend deprivation index at recruitment,41
Population_characteristics,INI26411,432764,288861,21260,6084,7355,995,38324,24606,387485,Income_score_(England),Income score (England),22
Population_characteristics,INI26412,432764,288861,21260,6084,7355,995,38324,24606,387485,Employment_score_(England),Employment score (England),26
Population_characteristics,INI26413,432764,288861,21260,6084,7355,995,38324,24606,387485,Health_score_(England),Health score (England),22
Population_characteristics,INI26414,432764,288861,21260,6084,7355,995,38324,24606,387485,Education_score_(England),Education score (England),25
Population_characteristics,INI26417,432764,288861,21260,6084,7355,995,38324,24606,387485,Living_environment_score_(England),Living environment score (England),34
Population_characteristics,INI26421,21187,15103,827,69,118,41,2003,1032,19193,Education_score_(Wales),Education score (Wales),23
Population_characteristics,INI26424,21187,15103,827,69,118,41,2003,1032,19193,Physical_environment_score_(Wales),Physical environment score (Wales),34
Population_characteristics,INI26426,21187,15103,827,69,118,41,2003,1032,19193,Index_of_Multiple_Deprivation_(Wales),Index of Multiple Deprivation (Wales),37
Population_characteristics,INI26428,35853,24988,2077,44,176,77,3190,1957,32509,Income_score_(Scotland),Income score (Scotland),23
Psychosocial_factors,BIN_FC10001950,274396,185575,13147,2629,4390,439,24539,15417,246136,Sensitivity_/_hurt_feelings,Sensitivity / hurt feelings,27
Psychosocial_factors,BIN_FC10001980,280331,189902,13973,2702,4001,514,25074,15492,251658,Worrier_/_anxious_feelings,Worrier / anxious feelings,26
Psychosocial_factors,BIN_FC10002000,235503,159127,11647,2619,3582,415,20892,12943,211225,Worry_too_long_after_embarrassment,Worry too long after embarrassment,34
Psychosocial_factors,BIN_FC10002010,105422,71814,4960,915,1487,206,9530,5610,94522,Suffer_from_'nerves',Suffer from 'nerves',20
Psychosocial_factors,BIN_FC10002020,95019,61276,5271,1686,1974,174,8363,6111,84855,"Loneliness,_isolation","Loneliness, isolation",21
Psychosocial_factors,BIN_FC10002040,134041,85683,8855,2566,2723,286,11603,9238,120954,Risk_taking,Risk taking,11
Psychosocial_factors,BIN_FC10006160,354636,239094,17791,4891,4899,695,31624,19308,318302,"Leisure/social_activities_(attend_any_of_the_followings_in_once_a_week_or_more_often:_sports_club,_gym,_pub,_social_club,_religious_group,_adult_edication_class,_or_other_group_activity)","Leisure/social activities (attend any of the followings in once a week or more often: sports club, gym, pub, social club, religious group, adult edication class, or other group activity)",186
Psychosocial_factors,BIN_FC20006156,13509,8251,889,362,478,40,1083,1002,12105,Manic/hyper_symptoms_(I_was_more_talkative_than_usual),Manic/hyper symptoms (I was more talkative than usual),54
Psychosocial_factors,BIN_FC20006160,155917,106492,8025,1494,1805,334,13637,8684,140471,Leisure/social_activities_(attend_sports_club_or_gym_in_once_a_week_or_more_often),Leisure/social activities (attend sports club or gym in once a week or more often),82
Psychosocial_factors,BIN_FC30006156,10337,6242,720,254,402,37,823,784,9262,Manic/hyper_symptoms_(I_needed_less_sleep_than_usual),Manic/hyper symptoms (I needed less sleep than usual),53
Psychosocial_factors,BIN_FC50006160,39270,26069,2403,535,410,90,3303,2601,35411,Leisure/social_activities_(attend_adult_edication_class_in_once_a_week_or_more_often),Leisure/social activities (attend adult edication class in once a week or more often),85
Psychosocial_factors,BIN_FC50020126,15011,10162,754,195,203,20,1308,839,13481,Bipolar_and_major_depression_status_probable_depression_(moderate),Bipolar and major depression status probable depression (moderate),66
Psychosocial_factors,BIN1950,274396,185575,13147,2629,4390,439,24539,15417,246136,Sensitivity_/_hurt_feelings,Sensitivity / hurt feelings,27
Psychosocial_factors,BIN1980,280331,189902,13973,2702,4001,514,25074,15492,251658,Worrier_/_anxious_feelings,Worrier / anxious feelings,26
Psychosocial_factors,BIN2000,235503,159127,11647,2619,3582,415,20892,12943,211225,Worry_too_long_after_embarrassment,Worry too long after embarrassment,34
Psychosocial_factors,BIN2010,105422,71814,4960,915,1487,206,9530,5610,94522,Suffer_from_'nerves',Suffer from 'nerves',20
Psychosocial_factors,BIN2020,95019,61276,5271,1686,1974,174,8363,6111,84855,"Loneliness,_isolation","Loneliness, isolation",21
Psychosocial_factors,BIN2040,134041,85683,8855,2566,2723,286,11603,9238,120954,Risk_taking,Risk taking,11
Psychosocial_factors,INI5386,53568,35294,2983,940,948,102,4595,3273,48135,Number_of_unenthusiastic/disinterested_episodes,# of unenthusiastic/disinterested episodes,42
Psychosocial_factors,QT_FC1002060,483811,327362,23872,5837,6595,1034,43096,26673,434469,Frequency_of_unenthusiasm_/_disinterest_in_last_2_weeks,Freq. of unenthusiasm / disinterest in last 2 weeks,51
Psychosocial_factors,QT_FC1002080,486190,328057,24093,5943,7014,1075,43273,27025,436480,Frequency_of_tiredness_/_lethargy_in_last_2_weeks,Freq. of tiredness / lethargy in last 2 weeks,45
Psychosocial_factors,QT_FC1004548,202137,132714,10834,3770,5018,535,16966,12178,182015,Health_satisfaction,Health satisfaction,19
Psychosocial_factors,QT_FC1004570,200565,131758,10751,3707,4956,540,16857,12040,180609,Friendships_satisfaction,Friendships satisfaction,24
Psychosocial_factors,QT_FC1004581,201596,132561,10801,3718,4904,528,16951,12091,181554,Financial_situation_satisfaction,Financial situation satisfaction,32
Resting_functional_brain_MRI,INI25741,37967,26525,1668,185,309,87,3465,1894,34133,"Mean_rfMRI_head_motion,_averaged_across_space_and_time_points","Mean rfMRI head motion, ave.d across space and time points",58
Resting_functional_brain_MRI,INI25744,37965,26524,1668,185,309,87,3465,1894,34132,Inverted_temporal_signal-to-noise_ratio_in_artefact-cleaned_pre-processed_rfMRI,Inverted temporal signal-to-noise ratio in artefact-cleaned pre-processed rfMRI,79
Sociodemographics,INI3659,43871,5580,13522,4496,6754,1042,1695,6958,40047,Year_immigrated_to_UK_(United_Kingdom),Year immigrated to UK (United Kingdom),38
Spirometry,INI3062,457475,309931,22831,5865,7195,1075,40810,26058,413765,Forced_vital_capacity_(FVC),FVC,3
Spirometry,INI3063,457475,309931,22831,5865,7195,1075,40810,26058,413765,Forced_expiratory_volume_in_1-second_(FEV1),FEV1,4
Spirometry,INI3064,457475,309931,22831,5865,7195,1075,40810,26058,413765,Peak_expiratory_flow_(PEF),PEF,3
Susceptibility_weighted_brain_MRI,INI25026,35962,25171,1543,177,294,84,3298,1781,32348,Median_T2star_in_thalamus_(left),Median T2star in thalamus (L),29
Susceptibility_weighted_brain_MRI,INI25027,35962,25171,1543,177,294,84,3298,1781,32348,Median_T2star_in_thalamus_(right),Median T2star in thalamus (R),29
Susceptibility_weighted_brain_MRI,INI25028,35962,25171,1543,177,294,84,3298,1781,32348,Median_T2star_in_caudate_(left),Median T2star in caudate (L),28
Susceptibility_weighted_brain_MRI,INI25029,35962,25171,1543,177,294,84,3298,1781,32348,Median_T2star_in_caudate_(right),Median T2star in caudate (R),28
Susceptibility_weighted_brain_MRI,INI25030,35962,25171,1543,177,294,84,3298,1781,32348,Median_T2star_in_putamen_(left),Median T2star in putamen (L),28
Susceptibility_weighted_brain_MRI,INI25031,35962,25171,1543,177,294,84,3298,1781,32348,Median_T2star_in_putamen_(right),Median T2star in putamen (R),28
Susceptibility_weighted_brain_MRI,INI25032,35962,25171,1543,177,294,84,3298,1781,32348,Median_T2star_in_pallidum_(left),Median T2star in pallidum (L),29
Susceptibility_weighted_brain_MRI,INI25033,35962,25171,1543,177,294,84,3298,1781,32348,Median_T2star_in_pallidum_(right),Median T2star in pallidum (R),29
Susceptibility_weighted_brain_MRI,INI25034,35962,25171,1543,177,294,84,3298,1781,32348,Median_T2star_in_hippocampus_(left),Median T2star in hippocampus (L),32
Susceptibility_weighted_brain_MRI,INI25036,35962,25171,1543,177,294,84,3298,1781,32348,Median_T2star_in_amygdala_(left),Median T2star in amygdala (L),29
Susceptibility_weighted_brain_MRI,INI25037,35962,25171,1543,177,294,84,3298,1781,32348,Median_T2star_in_amygdala_(right),Median T2star in amygdala (R),29
Susceptibility_weighted_brain_MRI,INI25039,35962,25171,1543,177,294,84,3298,1781,32348,Median_T2star_in_accumbens_(right),Median T2star in accumbens (R),30
T1_structural_brain_MRI,INI25000,39772,27769,1739,200,331,91,3631,1996,35757,Volumetric_scaling_from_T1_head_image_to_standard_space,Volumetric scaling from T1 head image to standard space,55
T1_structural_brain_MRI,INI25001,39772,27769,1739,200,331,91,3631,1996,35757,Volume_of_peripheral_cortical_grey_matter_(normalised_for_head_size),Vol. of peripheral cortical grey matter (normalised for head size),66
T1_structural_brain_MRI,INI25002,39772,27769,1739,200,331,91,3631,1996,35757,Volume_of_peripheral_cortical_grey_matter,Vol. of peripheral cortical grey matter,39
T1_structural_brain_MRI,INI25003,39772,27769,1739,200,331,91,3631,1996,35757,Volume_of_ventricular_cerebrospinal_fluid_(normalised_for_head_size),Vol. of ventricular cerebrospinal fluid (normalised for head size),66
T1_structural_brain_MRI,INI25004,39772,27769,1739,200,331,91,3631,1996,35757,Volume_of_ventricular_cerebrospinal_fluid,Vol. of ventricular cerebrospinal fluid,39
T1_structural_brain_MRI,INI25005,39772,27769,1739,200,331,91,3631,1996,35757,Volume_of_grey_matter_(normalised_for_head_size),Vol. of grey matter (normalised for head size),46
T1_structural_brain_MRI,INI25006,39772,27769,1739,200,331,91,3631,1996,35757,Volume_of_grey_matter,Vol. of grey matter,19
T1_structural_brain_MRI,INI25007,39772,27769,1739,200,331,91,3631,1996,35757,Volume_of_white_matter_(normalised_for_head_size),Vol. of white matter (normalised for head size),47
T1_structural_brain_MRI,INI25008,39772,27769,1739,200,331,91,3631,1996,35757,Volume_of_white_matter,Vol. of white matter,20
T1_structural_brain_MRI,INI25009,39772,27769,1739,200,331,91,3631,1996,35757,"Volume_of_brain,_grey+white_matter_(normalised_for_head_size)","Vol. of brain, grey+white matter (normalised for head size)",59
