#trait	split	trait_name	R2	other_metric	covariates
GBE_QT_FC1001369	QT_FC1001369_african	Beef intake	0.000231455984713859		
GBE_QT_FC1001369	QT_FC1001369_test	Beef intake	0.0238274520889152	Diff R2 (full-covars) = 0.00158477211664776	age, sex Genotype PCs
GBE_QT_FC1001369	QT_FC1001369_non_british_white	Beef intake	0.0312992339116414	Diff R2 (full-covars) = 0.00109870594751388	age, sex Genotype PCs
GBE_QT_FC1001369	QT_FC1001369_s_asian	Beef intake	0.087296331372379	Diff R2 (full-covars) = -0.00109574427654999	age, sex Genotype PCs
GBE_QT_FC1001369	QT_FC1001369_e_asian	Beef intake	0.0504556558084137	Diff R2 (full-covars) = -0.000456235610036687	age, sex Genotype PCs
GBE_QT_FC1001369	QT_FC1001369_african	Beef intake	0.0970158644626578	Diff R2 (full-covars) = -0.0001293123588893	age, sex Genotype PCs
GBE_INI2887	INI2887_test	# of cigarettes previously smoked daily	0.00613033106342728		
GBE_INI2887	INI2887_non_british_white	# of cigarettes previously smoked daily	0.00972510973704807		
GBE_INI2887	INI2887_s_asian	# of cigarettes previously smoked daily	0.000664176840929477		
GBE_INI2887	INI2887_e_asian	# of cigarettes previously smoked daily	0.000741823341925773		
GBE_INI2887	INI2887_african	# of cigarettes previously smoked daily	0.000888978754681528		
GBE_INI2887	INI2887_test	# of cigarettes previously smoked daily	0.0608423671526153	Diff R2 (full-covars) = 0.00658823624758172	age, sex Genotype PCs
GBE_INI2887	INI2887_non_british_white	# of cigarettes previously smoked daily	0.0750265078710336	Diff R2 (full-covars) = 0.0101358023420958	age, sex Genotype PCs
GBE_INI2887	INI2887_s_asian	# of cigarettes previously smoked daily	0.0677995648583137	Diff R2 (full-covars) = -0.00446517193028452	age, sex Genotype PCs
GBE_INI2887	INI2887_e_asian	# of cigarettes previously smoked daily	0.207452217890138	Diff R2 (full-covars) = -0.00582435555599659	age, sex Genotype PCs
GBE_INI2887	INI2887_african	# of cigarettes previously smoked daily	0.0525670023100889	Diff R2 (full-covars) = -0.000285299109474051	age, sex Genotype PCs
GBE_INI3077	INI3077_test	Seating box height (for the sitting height measurement)	0.00220110833544418		
GBE_INI3077	INI3077_non_british_white	Seating box height (for the sitting height measurement)	0.00340169849596136		
GBE_INI3077	INI3077_s_asian	Seating box height (for the sitting height measurement)	0.003452798256474		
GBE_INI3077	INI3077_e_asian	Seating box height (for the sitting height measurement)	0.00314482202801832		
GBE_INI3077	INI3077_african	Seating box height (for the sitting height measurement)	0.000377806594360618		
GBE_INI3077	INI3077_test	Seating box height (for the sitting height measurement)	0.0690501602994395	Diff R2 (full-covars) = 0.0019882288826595	age, sex Genotype PCs
GBE_INI3077	INI3077_non_british_white	Seating box height (for the sitting height measurement)	0.0743763346360706	Diff R2 (full-covars) = 0.00226806556424353	age, sex Genotype PCs
GBE_INI3077	INI3077_s_asian	Seating box height (for the sitting height measurement)	0.127889917613599	Diff R2 (full-covars) = 0.00165168939392904	age, sex Genotype PCs
GBE_INI3077	INI3077_e_asian	Seating box height (for the sitting height measurement)	0.0669704378610379	Diff R2 (full-covars) = 0.00146390196948945	age, sex Genotype PCs
GBE_INI3077	INI3077_african	Seating box height (for the sitting height measurement)	0.0720446208805191	Diff R2 (full-covars) = 1.65073186144948e-05	age, sex Genotype PCs
GBE_INI134	INI134_test	# of self-reported cancers	0.00078695610516693		
GBE_INI134	INI134_non_british_white	# of self-reported cancers	0.000814576241688199		
GBE_INI134	INI134_s_asian	# of self-reported cancers	0.00012474020393005		
GBE_INI134	INI134_e_asian	# of self-reported cancers	0.000159695867120904		
GBE_INI134	INI134_african	# of self-reported cancers	0.0002900928888443		
GBE_INI134	INI134_test	# of self-reported cancers	0.0167729815286482	Diff R2 (full-covars) = 0.000843092099593327	age, sex Genotype PCs
GBE_INI134	INI134_non_british_white	# of self-reported cancers	0.0206062587807461	Diff R2 (full-covars) = 0.000682597814305047	age, sex Genotype PCs
GBE_INI134	INI134_s_asian	# of self-reported cancers	0.00917700009456545	Diff R2 (full-covars) = -0.000873336469878302	age, sex Genotype PCs
GBE_INI134	INI134_e_asian	# of self-reported cancers	0.0275296065794916	Diff R2 (full-covars) = -0.000834238554219976	age, sex Genotype PCs
GBE_INI134	INI134_african	# of self-reported cancers	0.0118158071790659	Diff R2 (full-covars) = -0.00014748860045285	age, sex Genotype PCs
GBE_INI10030650	INI10030650_test	Aspartate aminotransferase	0.0727851471133258		
GBE_INI10030650	INI10030650_non_british_white	Aspartate aminotransferase	0.067482859403745		
GBE_INI10030650	INI10030650_s_asian	Aspartate aminotransferase	0.0548148545392897		
GBE_INI10030650	INI10030650_e_asian	Aspartate aminotransferase	0.0305093698038492		
GBE_INI10030650	INI10030650_african	Aspartate aminotransferase	0.010677381446721		
GBE_INI10030650	INI10030650_test	Aspartate aminotransferase	0.0727784364391771	Diff R2 (full-covars) = 0.0727744068382576	age, sex Genotype PCs
GBE_INI10030650	INI10030650_non_british_white	Aspartate aminotransferase	0.0676152491855212	Diff R2 (full-covars) = 0.0670211793587254	age, sex Genotype PCs
GBE_INI10030650	INI10030650_s_asian	Aspartate aminotransferase	0.0682513470254237	Diff R2 (full-covars) = 0.0524927235073059	age, sex Genotype PCs
GBE_INI10030650	INI10030650_e_asian	Aspartate aminotransferase	0.0378171783720495	Diff R2 (full-covars) = 0.0290234869887409	age, sex Genotype PCs
GBE_INI10030650	INI10030650_african	Aspartate aminotransferase	0.0184051473893843	Diff R2 (full-covars) = 0.0100788208482222	age, sex Genotype PCs
GBE_INI30150	INI30150_test	Eosinophill count	0.0939761010696834		
GBE_INI30150	INI30150_non_british_white	Eosinophill count	0.0939010959958624		
GBE_INI30150	INI30150_s_asian	Eosinophill count	0.0534840329366131		
GBE_INI30150	INI30150_e_asian	Eosinophill count	0.0268598687945202		
GBE_INI30150	INI30150_african	Eosinophill count	0.0148335142736085		
GBE_INI30150	INI30150_test	Eosinophill count	0.10199430302644	Diff R2 (full-covars) = 0.0936255518546474	age, sex Genotype PCs
GBE_INI30150	INI30150_non_british_white	Eosinophill count	0.105572347101809	Diff R2 (full-covars) = 0.0897049580814952	age, sex Genotype PCs
GBE_INI30150	INI30150_s_asian	Eosinophill count	0.0648608212646639	Diff R2 (full-covars) = 0.052291113956259	age, sex Genotype PCs
GBE_INI30150	INI30150_e_asian	Eosinophill count	0.0701730993141578	Diff R2 (full-covars) = 0.0240601826597845	age, sex Genotype PCs
GBE_INI30150	INI30150_african	Eosinophill count	0.0216519073615245	Diff R2 (full-covars) = 0.0127316339581769	age, sex Genotype PCs
GBE_QT_FC1001359	QT_FC1001359_test	Poultry intake	0.0012385181390394		
GBE_QT_FC1001359	QT_FC1001359_non_british_white	Poultry intake	0.000791989637835417		
GBE_QT_FC1001359	QT_FC1001359_s_asian	Poultry intake	0.000744200822123768		
GBE_QT_FC1001359	QT_FC1001359_e_asian	Poultry intake	0.00013480924767747		
GBE_QT_FC1001359	QT_FC1001359_african	Poultry intake	0.000929135180565787		
GBE_QT_FC1001359	QT_FC1001359_test	Poultry intake	0.00656156623786978	Diff R2 (full-covars) = 0.00119780408793522	age, sex Genotype PCs
GBE_QT_FC1001359	QT_FC1001359_non_british_white	Poultry intake	0.0095760514316086	Diff R2 (full-covars) = 0.000498470176273613	age, sex Genotype PCs
GBE_QT_FC1001359	QT_FC1001359_s_asian	Poultry intake	0.156326897186293	Diff R2 (full-covars) = -0.000437775018558323	age, sex Genotype PCs
GBE_QT_FC1001359	QT_FC1001359_e_asian	Poultry intake	0.0496962555608854	Diff R2 (full-covars) = -0.00108495187104488	age, sex Genotype PCs
GBE_QT_FC1001359	QT_FC1001359_african	Poultry intake	0.0215919432750881	Diff R2 (full-covars) = 0.000528095535013647	age, sex Genotype PCs
GBE_INI20022	INI20022_test	Birth weight	0.027407511492617		
GBE_INI20022	INI20022_non_british_white	Birth weight	0.0273213363079676		
GBE_INI20022	INI20022_s_asian	Birth weight	0.00796083377735157		
GBE_INI20022	INI20022_e_asian	Birth weight	0.0214836362152454		
GBE_INI20022	INI20022_african	Birth weight	0.00671577302086571		
GBE_INI20022	INI20022_test	Birth weight	0.0516312070178124	Diff R2 (full-covars) = 0.0269362127270991	age, sex Genotype PCs
GBE_INI20022	INI20022_non_british_white	Birth weight	0.060137583992262	Diff R2 (full-covars) = 0.0253843276800446	age, sex Genotype PCs
GBE_INI20022	INI20022_s_asian	Birth weight	0.0488822512656241	Diff R2 (full-covars) = 0.00481505252578834	age, sex Genotype PCs
GBE_INI20022	INI20022_e_asian	Birth weight	0.0446389925100505	Diff R2 (full-covars) = 0.0176775350572528	age, sex Genotype PCs
GBE_INI20022	INI20022_african	Birth weight	0.040037658665722	Diff R2 (full-covars) = 0.00367763423728852	age, sex Genotype PCs
GBE_INI1120	INI1120_test	Weekly usage of mobile phone in last 3 months	0.00132635664358859		
GBE_INI1120	INI1120_non_british_white	Weekly usage of mobile phone in last 3 months	0.00121775049746874		
GBE_INI1120	INI1120_s_asian	Weekly usage of mobile phone in last 3 months	0.000369526978314716		
GBE_INI1120	INI1120_e_asian	Weekly usage of mobile phone in last 3 months	0.0026679421311191		
GBE_INI1120	INI1120_african	Weekly usage of mobile phone in last 3 months	0.00112844611889983		
GBE_INI1120	INI1120_test	Weekly usage of mobile phone in last 3 months	0.0886415363029491	Diff R2 (full-covars) = 0.00145584155303684	age, sex Genotype PCs
GBE_INI1120	INI1120_non_british_white	Weekly usage of mobile phone in last 3 months	0.0770981551959868	Diff R2 (full-covars) = 0.001330844959651	age, sex Genotype PCs
GBE_INI1120	INI1120_s_asian	Weekly usage of mobile phone in last 3 months	0.111445653926024	Diff R2 (full-covars) = 0.000637108433648642	age, sex Genotype PCs
GBE_INI1120	INI1120_e_asian	Weekly usage of mobile phone in last 3 months	0.0606366834734045	Diff R2 (full-covars) = 0.00226429492431222	age, sex Genotype PCs
GBE_INI1120	INI1120_african	Weekly usage of mobile phone in last 3 months	0.0552185565191045	Diff R2 (full-covars) = 0.00104188712984409	age, sex Genotype PCs
GBE_QT_FC1002296	QT_FC1002296_test	Falls in the last year	0.00126289074436767		
GBE_QT_FC1002296	QT_FC1002296_non_british_white	Falls in the last year	0.00165734729471871		
GBE_QT_FC1002296	QT_FC1002296_s_asian	Falls in the last year	0.000206848074365567		
GBE_QT_FC1002296	QT_FC1002296_e_asian	Falls in the last year	0.000107532051024725		
GBE_QT_FC1002296	QT_FC1002296_african	Falls in the last year	2.5128040278648e-05		
GBE_QT_FC1002296	QT_FC1002296_test	Falls in the last year	0.0111818203960646	Diff R2 (full-covars) = 0.00106174623337896	age, sex Genotype PCs
GBE_QT_FC1002296	QT_FC1002296_non_british_white	Falls in the last year	0.0118419159481515	Diff R2 (full-covars) = 0.00165567456975426	age, sex Genotype PCs
GBE_QT_FC1002296	QT_FC1002296_s_asian	Falls in the last year	0.0124303067320637	Diff R2 (full-covars) = -0.000787928593379471	age, sex Genotype PCs
GBE_QT_FC1002296	QT_FC1002296_e_asian	Falls in the last year	0.0157033775278417	Diff R2 (full-covars) = -0.00263772119358996	age, sex Genotype PCs
GBE_QT_FC1002296	QT_FC1002296_african	Falls in the last year	0.0168114225676238	Diff R2 (full-covars) = -0.000941659719669093	age, sex Genotype PCs
GBE_INI20030690	INI20030690_test	Cholesterol	0.197176009863082		
GBE_INI20030690	INI20030690_non_british_white	Cholesterol	0.18558573138288		
GBE_INI20030690	INI20030690_s_asian	Cholesterol	0.0959533684727747		
GBE_INI20030690	INI20030690_e_asian	Cholesterol	0.120307909936756		
GBE_INI20030690	INI20030690_african	Cholesterol	0.0770317436888334		
GBE_INI20030690	INI20030690_test	Cholesterol	0.197308651903705	Diff R2 (full-covars) = 0.197303085026186	age, sex Genotype PCs
GBE_INI20030690	INI20030690_non_british_white	Cholesterol	0.185805366712973	Diff R2 (full-covars) = 0.185039712915361	age, sex Genotype PCs
GBE_INI20030690	INI20030690_s_asian	Cholesterol	0.115667600894842	Diff R2 (full-covars) = 0.0937051798164972	age, sex Genotype PCs
GBE_INI20030690	INI20030690_e_asian	Cholesterol	0.12715103663765	Diff R2 (full-covars) = 0.117044292721547	age, sex Genotype PCs
GBE_INI20030690	INI20030690_african	Cholesterol	0.0789936196409227	Diff R2 (full-covars) = 0.076081886692481	age, sex Genotype PCs
GBE_INI1578	INI1578_test	Ave. weekly champagne plus white wine intake	0.000322016209015085		
GBE_INI1578	INI1578_non_british_white	Ave. weekly champagne plus white wine intake	0.00121565404805504		
GBE_INI1578	INI1578_s_asian	Ave. weekly champagne plus white wine intake	1.73778257655474e-06		
GBE_INI1578	INI1578_e_asian	Ave. weekly champagne plus white wine intake	0.00516365093762953		
GBE_INI1578	INI1578_african	Ave. weekly champagne plus white wine intake	0.000528527074711591		
GBE_INI1578	INI1578_test	Ave. weekly champagne plus white wine intake	0.0219523746164416	Diff R2 (full-covars) = 0.000313070051839899	age, sex Genotype PCs
GBE_INI1578	INI1578_non_british_white	Ave. weekly champagne plus white wine intake	0.019637547614976	Diff R2 (full-covars) = 0.000544506753302719	age, sex Genotype PCs
GBE_INI1578	INI1578_s_asian	Ave. weekly champagne plus white wine intake	0.03041294043189	Diff R2 (full-covars) = -0.000236197899805574	age, sex Genotype PCs
GBE_INI1578	INI1578_e_asian	Ave. weekly champagne plus white wine intake	0.0505925534358048	Diff R2 (full-covars) = 0.00211279491651012	age, sex Genotype PCs
GBE_INI1578	INI1578_african	Ave. weekly champagne plus white wine intake	0.013164479229538	Diff R2 (full-covars) = -0.000584779188567978	age, sex Genotype PCs
GBE_INI23004	INI23004_test	EBNA-1 antigen for Epstein-Barr Virus	0.0714291113446001		
GBE_INI23004	INI23004_non_british_white	EBNA-1 antigen for Epstein-Barr Virus	0.0789062217171611		
GBE_INI23004	INI23004_s_asian	EBNA-1 antigen for Epstein-Barr Virus	0.0278267313737867		
GBE_INI23004	INI23004_e_asian	EBNA-1 antigen for Epstein-Barr Virus	0.000131457034065512		
GBE_INI23004	INI23004_african	EBNA-1 antigen for Epstein-Barr Virus	0.0465585204293756		
GBE_INI23004	INI23004_test	EBNA-1 antigen for Epstein-Barr Virus	0.0633846968245741	Diff R2 (full-covars) = 0.0629694671083099	age, sex Genotype PCs
GBE_INI23004	INI23004_non_british_white	EBNA-1 antigen for Epstein-Barr Virus	0.109277126866925	Diff R2 (full-covars) = 0.072777778530932	age, sex Genotype PCs
GBE_INI23004	INI23004_s_asian	EBNA-1 antigen for Epstein-Barr Virus	0.106505859673765	Diff R2 (full-covars) = 0.0285644156591658	age, sex Genotype PCs
GBE_INI23004	INI23004_e_asian	EBNA-1 antigen for Epstein-Barr Virus	0.506372094866567	Diff R2 (full-covars) = 0.00657617413461181	age, sex Genotype PCs
GBE_INI23004	INI23004_african	EBNA-1 antigen for Epstein-Barr Virus	0.0899128535101071	Diff R2 (full-covars) = 0.0328955097827592	age, sex Genotype PCs
GBE_INI10030700	INI10030700_test	Creatinine	0.112462675414167		
GBE_INI10030700	INI10030700_non_british_white	Creatinine	0.0966102405435166		
GBE_INI10030700	INI10030700_s_asian	Creatinine	0.0670217529070956		
GBE_INI10030700	INI10030700_e_asian	Creatinine	0.0459915075488721		
GBE_INI10030700	INI10030700_african	Creatinine	0.0194854758354494		
GBE_INI10030700	INI10030700_test	Creatinine	0.112435684401138	Diff R2 (full-covars) = 0.112435167038536	age, sex Genotype PCs
GBE_INI10030700	INI10030700_non_british_white	Creatinine	0.0977887844839114	Diff R2 (full-covars) = 0.0958101017900815	age, sex Genotype PCs
GBE_INI10030700	INI10030700_s_asian	Creatinine	0.0736073024862816	Diff R2 (full-covars) = 0.0666564643284188	age, sex Genotype PCs
GBE_INI10030700	INI10030700_e_asian	Creatinine	0.0618874655870237	Diff R2 (full-covars) = 0.0441530009990732	age, sex Genotype PCs
GBE_INI10030700	INI10030700_african	Creatinine	0.0215195797722044	Diff R2 (full-covars) = 0.0188999616433897	age, sex Genotype PCs
GBE_INI10030760	INI10030760_test	HDL cholesterol	0.210220568603051		
GBE_INI10030760	INI10030760_non_british_white	HDL cholesterol	0.196169075147782		
GBE_INI10030760	INI10030760_s_asian	HDL cholesterol	0.166582584697888		
GBE_INI10030760	INI10030760_e_asian	HDL cholesterol	0.115008432848906		
GBE_INI10030760	INI10030760_african	HDL cholesterol	0.0656797896257175		
GBE_INI10030760	INI10030760_test	HDL cholesterol	0.210231373038047	Diff R2 (full-covars) = 0.210226694444503	age, sex Genotype PCs
GBE_INI10030760	INI10030760_non_british_white	HDL cholesterol	0.197029798268319	Diff R2 (full-covars) = 0.194924801138762	age, sex Genotype PCs
GBE_INI10030760	INI10030760_s_asian	HDL cholesterol	0.169807320659271	Diff R2 (full-covars) = 0.166520553211441	age, sex Genotype PCs
GBE_INI10030760	INI10030760_e_asian	HDL cholesterol	0.132373304608472	Diff R2 (full-covars) = 0.113729072936268	age, sex Genotype PCs
GBE_INI10030760	INI10030760_african	HDL cholesterol	0.0679021966095176	Diff R2 (full-covars) = 0.0647105459681593	age, sex Genotype PCs
GBE_INI10030720	INI10030720_test	Cystatin C	0.155196334508096		
GBE_INI10030720	INI10030720_non_british_white	Cystatin C	0.147540353530352		
GBE_INI10030720	INI10030720_s_asian	Cystatin C	0.0815729590341072		
GBE_INI10030720	INI10030720_e_asian	Cystatin C	0.0708643865232624		
GBE_INI10030720	INI10030720_african	Cystatin C	0.032247028651394		
GBE_INI10030720	INI10030720_test	Cystatin C	0.155197703991483	Diff R2 (full-covars) = 0.155195769194267	age, sex Genotype PCs
GBE_INI10030720	INI10030720_non_british_white	Cystatin C	0.148951914108894	Diff R2 (full-covars) = 0.147315722643771	age, sex Genotype PCs
GBE_INI10030720	INI10030720_s_asian	Cystatin C	0.100858321223545	Diff R2 (full-covars) = 0.0803818686135939	age, sex Genotype PCs
GBE_INI10030720	INI10030720_e_asian	Cystatin C	0.102922673428364	Diff R2 (full-covars) = 0.0653263295305377	age, sex Genotype PCs
GBE_INI10030720	INI10030720_african	Cystatin C	0.035662529022138	Diff R2 (full-covars) = 0.031747045010031	age, sex Genotype PCs
GBE_INI2966	INI2966_test	Age high BP diagnosed	0.00246927446366069		
GBE_INI2966	INI2966_non_british_white	Age high BP diagnosed	0.00205299627137525		
GBE_INI2966	INI2966_s_asian	Age high BP diagnosed	0.00947704450431708		
GBE_INI2966	INI2966_e_asian	Age high BP diagnosed	0.00802414756942354		
GBE_INI2966	INI2966_african	Age high BP diagnosed	0.000483722211122794		
GBE_INI2966	INI2966_test	Age high BP diagnosed	0.302393716291369	Diff R2 (full-covars) = 0.00145536017199144	age, sex Genotype PCs
GBE_INI2966	INI2966_non_british_white	Age high BP diagnosed	0.351684144755464	Diff R2 (full-covars) = -7.76409577669668e-05	age, sex Genotype PCs
GBE_INI2966	INI2966_s_asian	Age high BP diagnosed	0.386401129787624	Diff R2 (full-covars) = 0.00338564905190009	age, sex Genotype PCs
GBE_INI2966	INI2966_e_asian	Age high BP diagnosed	0.450429650951115	Diff R2 (full-covars) = 0.000120394528774159	age, sex Genotype PCs
GBE_INI2966	INI2966_african	Age high BP diagnosed	0.309090469932991	Diff R2 (full-covars) = -0.00136621664963071	age, sex Genotype PCs
GBE_INI10030830	INI10030830_test	SHBG	0.192658805818789		
GBE_INI10030830	INI10030830_non_british_white	SHBG	0.174416871290495		
GBE_INI10030830	INI10030830_s_asian	SHBG	0.119344821750323		
GBE_INI10030830	INI10030830_e_asian	SHBG	0.0959744972924015		
GBE_INI10030830	INI10030830_african	SHBG	0.0627454475524788		
GBE_INI10030830	INI10030830_test	SHBG	0.192759731966086	Diff R2 (full-covars) = 0.192759099134326	age, sex Genotype PCs
GBE_INI10030830	INI10030830_non_british_white	SHBG	0.17476506927479	Diff R2 (full-covars) = 0.174004821125613	age, sex Genotype PCs
GBE_INI10030830	INI10030830_s_asian	SHBG	0.128026823803217	Diff R2 (full-covars) = 0.120711579339573	age, sex Genotype PCs
GBE_INI10030830	INI10030830_e_asian	SHBG	0.130351133423958	Diff R2 (full-covars) = 0.0994540392433709	age, sex Genotype PCs
GBE_INI10030830	INI10030830_african	SHBG	0.0637860657177525	Diff R2 (full-covars) = 0.0622533668923016	age, sex Genotype PCs
GBE_QT_FC1002080	QT_FC1002080_test	Freq. of tiredness / lethargy in last 2 weeks	0.00699835795306312		
GBE_QT_FC1002080	QT_FC1002080_non_british_white	Freq. of tiredness / lethargy in last 2 weeks	0.00677939353910682		
GBE_QT_FC1002080	QT_FC1002080_s_asian	Freq. of tiredness / lethargy in last 2 weeks	0.00195039174134119		
GBE_QT_FC1002080	QT_FC1002080_e_asian	Freq. of tiredness / lethargy in last 2 weeks	7.64578851956293e-05		
GBE_QT_FC1002080	QT_FC1002080_african	Freq. of tiredness / lethargy in last 2 weeks	0.000400104918477852		
GBE_QT_FC1002080	QT_FC1002080_test	Freq. of tiredness / lethargy in last 2 weeks	0.0313858303644179	Diff R2 (full-covars) = 0.00647112294690034	age, sex Genotype PCs
GBE_QT_FC1002080	QT_FC1002080_non_british_white	Freq. of tiredness / lethargy in last 2 weeks	0.0248686508023329	Diff R2 (full-covars) = 0.00668996857840793	age, sex Genotype PCs
GBE_QT_FC1002080	QT_FC1002080_s_asian	Freq. of tiredness / lethargy in last 2 weeks	0.0413381224895982	Diff R2 (full-covars) = 0.00196925253078097	age, sex Genotype PCs
GBE_QT_FC1002080	QT_FC1002080_e_asian	Freq. of tiredness / lethargy in last 2 weeks	0.0411679280407972	Diff R2 (full-covars) = -0.0053767367035189	age, sex Genotype PCs
GBE_QT_FC1002080	QT_FC1002080_african	Freq. of tiredness / lethargy in last 2 weeks	0.0217923161967626	Diff R2 (full-covars) = -0.00161561258033733	age, sex Genotype PCs
GBE_INI10030670	INI10030670_test	Urea	0.0534198523325997		
GBE_INI10030670	INI10030670_non_british_white	Urea	0.0452180206137979		
GBE_INI10030670	INI10030670_s_asian	Urea	0.0325362526566904		
GBE_INI10030670	INI10030670_e_asian	Urea	0.0288828137998019		
GBE_INI10030670	INI10030670_african	Urea	0.0116562400959476		
GBE_INI10030670	INI10030670_test	Urea	0.0534318406722987	Diff R2 (full-covars) = 0.0534281164194621	age, sex Genotype PCs
GBE_INI10030670	INI10030670_non_british_white	Urea	0.0458268835838658	Diff R2 (full-covars) = 0.0445353164762707	age, sex Genotype PCs
GBE_INI10030670	INI10030670_s_asian	Urea	0.0393557304485615	Diff R2 (full-covars) = 0.0322354188785765	age, sex Genotype PCs
GBE_INI10030670	INI10030670_e_asian	Urea	0.0407684025022039	Diff R2 (full-covars) = 0.029230884572107	age, sex Genotype PCs
GBE_INI10030670	INI10030670_african	Urea	0.01663125946838	Diff R2 (full-covars) = 0.0106609927749092	age, sex Genotype PCs
GBE_INI1289	INI1289_test	Cooked vegetable intake	0.00097485932373487		
GBE_INI1289	INI1289_non_british_white	Cooked vegetable intake	0.000417938734613456		
GBE_INI1289	INI1289_s_asian	Cooked vegetable intake	7.64692953687998e-07		
GBE_INI1289	INI1289_e_asian	Cooked vegetable intake	0.000134454715033773		
GBE_INI1289	INI1289_african	Cooked vegetable intake	0.000218303494133425		
GBE_INI1289	INI1289_test	Cooked vegetable intake	0.01057332389044	Diff R2 (full-covars) = 0.000901545999625015	age, sex Genotype PCs
GBE_INI1289	INI1289_non_british_white	Cooked vegetable intake	0.0176254387485017	Diff R2 (full-covars) = 0.00028499203459174	age, sex Genotype PCs
GBE_INI1289	INI1289_s_asian	Cooked vegetable intake	0.0202286179903671	Diff R2 (full-covars) = -0.000277989839725875	age, sex Genotype PCs
GBE_INI1289	INI1289_e_asian	Cooked vegetable intake	0.0128961595763913	Diff R2 (full-covars) = -0.000355742256493589	age, sex Genotype PCs
GBE_INI1289	INI1289_african	Cooked vegetable intake	0.0156719631897768	Diff R2 (full-covars) = 0.000167700881777675	age, sex Genotype PCs
GBE_INI30520	INI30520_test	Potassium in urine	0.000721230318251928		
GBE_INI30520	INI30520_non_british_white	Potassium in urine	0.000591493123879481		
GBE_INI30520	INI30520_s_asian	Potassium in urine	0.000360624551624999		
GBE_INI30520	INI30520_e_asian	Potassium in urine	3.71368578698829e-05		
GBE_INI30520	INI30520_african	Potassium in urine	2.35281094724452e-05		
GBE_INI30520	INI30520_test	Potassium in urine	0.0213329911819904	Diff R2 (full-covars) = 0.000690477153625978	age, sex Genotype PCs
GBE_INI30520	INI30520_non_british_white	Potassium in urine	0.0260134173934971	Diff R2 (full-covars) = 0.000643510950816724	age, sex Genotype PCs
GBE_INI30520	INI30520_s_asian	Potassium in urine	0.0341984210089074	Diff R2 (full-covars) = 0.000602169416739663	age, sex Genotype PCs
GBE_INI30520	INI30520_e_asian	Potassium in urine	0.0198751886017652	Diff R2 (full-covars) = -0.000734160756384349	age, sex Genotype PCs
GBE_INI30520	INI30520_african	Potassium in urine	0.0167366150655061	Diff R2 (full-covars) = 0.000183173073085359	age, sex Genotype PCs
GBE_QT_FC1001339	QT_FC1001339_test	Non-oily fish intake	0.000737239124620908		
GBE_QT_FC1001339	QT_FC1001339_non_british_white	Non-oily fish intake	0.00156008894936473		
GBE_QT_FC1001339	QT_FC1001339_s_asian	Non-oily fish intake	0.00120779298998944		
GBE_QT_FC1001339	QT_FC1001339_e_asian	Non-oily fish intake	0.000334280936848074		
GBE_QT_FC1001339	QT_FC1001339_african	Non-oily fish intake	0.000174003806608708		
GBE_QT_FC1001339	QT_FC1001339_test	Non-oily fish intake	0.00922051009783533	Diff R2 (full-covars) = 0.000695852571504663	age, sex Genotype PCs
GBE_QT_FC1001339	QT_FC1001339_non_british_white	Non-oily fish intake	0.00890810465882294	Diff R2 (full-covars) = 0.000989312619875596	age, sex Genotype PCs
GBE_QT_FC1001339	QT_FC1001339_s_asian	Non-oily fish intake	0.114232709583407	Diff R2 (full-covars) = 0.000296544443545668	age, sex Genotype PCs
GBE_QT_FC1001339	QT_FC1001339_e_asian	Non-oily fish intake	0.035435326404834	Diff R2 (full-covars) = 0.000487349224313143	age, sex Genotype PCs
GBE_QT_FC1001339	QT_FC1001339_african	Non-oily fish intake	0.0226675595712423	Diff R2 (full-covars) = 0.000360453989524629	age, sex Genotype PCs
GBE_INI4100	INI4100_test	Ankle spacing width (L)	0.0927776332046166		
GBE_INI4100	INI4100_non_british_white	Ankle spacing width (L)	0.0769643140423671		
GBE_INI4100	INI4100_s_asian	Ankle spacing width (L)	0.0657442897425642		
GBE_INI4100	INI4100_e_asian	Ankle spacing width (L)	0.055909056609344		
GBE_INI4100	INI4100_african	Ankle spacing width (L)	0.0173868835391861		
GBE_INI4100	INI4100_test	Ankle spacing width (L)	0.344591816240733	Diff R2 (full-covars) = 0.0898609723159114	age, sex Genotype PCs
GBE_INI4100	INI4100_non_british_white	Ankle spacing width (L)	0.381452177455357	Diff R2 (full-covars) = 0.0756918227068115	age, sex Genotype PCs
GBE_INI4100	INI4100_s_asian	Ankle spacing width (L)	0.332508172242748	Diff R2 (full-covars) = 0.0678682673183527	age, sex Genotype PCs
GBE_INI4100	INI4100_e_asian	Ankle spacing width (L)	0.37494472561292	Diff R2 (full-covars) = 0.0397992252712296	age, sex Genotype PCs
GBE_INI4100	INI4100_african	Ankle spacing width (L)	0.176149079334895	Diff R2 (full-covars) = 0.00353501554600943	age, sex Genotype PCs
GBE_INI30060	INI30060_test	Mean corpuscular haemoglobin concentration	0.0253407934402536		
GBE_INI30060	INI30060_non_british_white	Mean corpuscular haemoglobin concentration	0.0170084427222429		
GBE_INI30060	INI30060_s_asian	Mean corpuscular haemoglobin concentration	0.0190561620010381		
GBE_INI30060	INI30060_e_asian	Mean corpuscular haemoglobin concentration	0.019862596380171		
GBE_INI30060	INI30060_african	Mean corpuscular haemoglobin concentration	0.00243713555352559		
