#trait	split	trait_name	AUROC	other_metric	covariates
GBE_BIN_FC1006148	BIN_FC1006148_s_asian	Eye problems/disorders Diabetic eye disease	0.73020309424885	Diff R2 (full-covars) = 0.00200224141700889	age, sex Genotype PCs
GBE_BIN_FC1006148	BIN_FC1006148_e_asian	Eye problems/disorders Diabetic eye disease	0.831234516928159	Diff R2 (full-covars) = -0.00598678777869421	age, sex Genotype PCs
GBE_BIN_FC1006148	BIN_FC1006148_african	Eye problems/disorders Diabetic eye disease	0.762751648351653	Diff R2 (full-covars) = 0.00139780219780561	age, sex Genotype PCs
GBE_HC866	HC866_test	TTE other disorders of cornea	0.581147100135525		
GBE_HC866	HC866_non_british_white	TTE other disorders of cornea	0.598182106490701		
GBE_HC866	HC866_s_asian	TTE other disorders of cornea	0.447611663185422		
GBE_HC866	HC866_e_asian	TTE other disorders of cornea	0.40015677052714		
GBE_HC866	HC866_african	TTE other disorders of cornea	0.547564871531161		
GBE_HC866	HC866_test	TTE other disorders of cornea	0.601181783594242	Diff R2 (full-covars) = 0.0242946398643892	age, sex Genotype PCs
GBE_HC866	HC866_non_british_white	TTE other disorders of cornea	0.637181193065884	Diff R2 (full-covars) = 0.0473945684571318	age, sex Genotype PCs
GBE_HC866	HC866_s_asian	TTE other disorders of cornea	0.621220752368288	Diff R2 (full-covars) = -0.0192438339979516	age, sex Genotype PCs
GBE_HC866	HC866_e_asian	TTE other disorders of cornea	0.489124044679599	Diff R2 (full-covars) = 0	age, sex Genotype PCs
GBE_HC866	HC866_african	TTE other disorders of cornea	0.710519609360084	Diff R2 (full-covars) = 0.00309908893156663	age, sex Genotype PCs
GBE_HC1302	HC1302_test	TTE chronic renal failure	0.536227674478153		
GBE_HC1302	HC1302_non_british_white	TTE chronic renal failure	0.523682670994169		
GBE_HC1302	HC1302_s_asian	TTE chronic renal failure	0.511622912236112		
GBE_HC1302	HC1302_e_asian	TTE chronic renal failure	0.535527642798207		
GBE_HC1302	HC1302_african	TTE chronic renal failure	0.490065199011939		
GBE_HC1302	HC1302_test	TTE chronic renal failure	0.70325072238233	Diff R2 (full-covars) = 0.00279097283624863	age, sex Genotype PCs
GBE_HC1302	HC1302_non_british_white	TTE chronic renal failure	0.730045647927263	Diff R2 (full-covars) = 0.000916264899669117	age, sex Genotype PCs
GBE_HC1302	HC1302_s_asian	TTE chronic renal failure	0.732264705119564	Diff R2 (full-covars) = -0.000371518232261225	age, sex Genotype PCs
GBE_HC1302	HC1302_e_asian	TTE chronic renal failure	0.763890162281115	Diff R2 (full-covars) = 0.00240671128632797	age, sex Genotype PCs
GBE_HC1302	HC1302_african	TTE chronic renal failure	0.725475653920714	Diff R2 (full-covars) = -0.00174856910182974	age, sex Genotype PCs
GBE_HC57	HC57_test	Fracture radius	0.556083336012761		
GBE_HC57	HC57_non_british_white	Fracture radius	0.552159586900372		
GBE_HC57	HC57_s_asian	Fracture radius	0.525438318880935		
GBE_HC57	HC57_e_asian	Fracture radius	0.535242030696578		
GBE_HC57	HC57_african	Fracture radius	0.40578010901985		
GBE_HC57	HC57_test	Fracture radius	0.648352482600957	Diff R2 (full-covars) = 0.00863711477910056	age, sex Genotype PCs
GBE_HC57	HC57_non_british_white	Fracture radius	0.64668047289033	Diff R2 (full-covars) = 0.0029742084522415	age, sex Genotype PCs
GBE_HC57	HC57_s_asian	Fracture radius	0.667350254235491	Diff R2 (full-covars) = -0.00474713589465403	age, sex Genotype PCs
GBE_HC57	HC57_e_asian	Fracture radius	0.761038961038967	Diff R2 (full-covars) = 0.0155844155844201	age, sex Genotype PCs
GBE_HC57	HC57_african	Fracture radius	0.590969865267931	Diff R2 (full-covars) = -0.0206212074462616	age, sex Genotype PCs
GBE_HC881	HC881_test	TTE retinal disorders in diseases classified elsewhere	0.576642123776294		
GBE_HC881	HC881_non_british_white	TTE retinal disorders in diseases classified elsewhere	0.608724670408459		
GBE_HC881	HC881_s_asian	TTE retinal disorders in diseases classified elsewhere	0.536822228563655		
GBE_HC881	HC881_e_asian	TTE retinal disorders in diseases classified elsewhere	0.451589642740091		
GBE_HC881	HC881_african	TTE retinal disorders in diseases classified elsewhere	0.478634694791779		
GBE_HC881	HC881_test	TTE retinal disorders in diseases classified elsewhere	0.673314928424868	Diff R2 (full-covars) = 0.0210949482789297	age, sex Genotype PCs
GBE_HC881	HC881_non_british_white	TTE retinal disorders in diseases classified elsewhere	0.705953654450455	Diff R2 (full-covars) = 0.0301574196095443	age, sex Genotype PCs
GBE_HC881	HC881_s_asian	TTE retinal disorders in diseases classified elsewhere	0.734142378598238	Diff R2 (full-covars) = -6.5556575329806e-05	age, sex Genotype PCs
GBE_HC881	HC881_e_asian	TTE retinal disorders in diseases classified elsewhere	0.781120943952807	Diff R2 (full-covars) = -0.0310717797443449	age, sex Genotype PCs
GBE_HC881	HC881_african	TTE retinal disorders in diseases classified elsewhere	0.695350541466993	Diff R2 (full-covars) = -0.0153711873320141	age, sex Genotype PCs
GBE_BIN_FC10001628	BIN_FC10001628_test	Alcohol intake versus 10 years previously (More nowadays)	0.518713888534824		
GBE_BIN_FC10001628	BIN_FC10001628_non_british_white	Alcohol intake versus 10 years previously (More nowadays)	0.527229279520168		
GBE_BIN_FC10001628	BIN_FC10001628_s_asian	Alcohol intake versus 10 years previously (More nowadays)	0.516772012827373		
GBE_BIN_FC10001628	BIN_FC10001628_e_asian	Alcohol intake versus 10 years previously (More nowadays)	0.495330396475771		
GBE_BIN_FC10001628	BIN_FC10001628_african	Alcohol intake versus 10 years previously (More nowadays)	0.480290047495002		
GBE_BIN_FC10001628	BIN_FC10001628_test	Alcohol intake versus 10 years previously (More nowadays)	0.577866657626115	Diff R2 (full-covars) = 0.00184312302806688	age, sex Genotype PCs
GBE_BIN_FC10001628	BIN_FC10001628_non_british_white	Alcohol intake versus 10 years previously (More nowadays)	0.574888439400496	Diff R2 (full-covars) = 0.00297930482795716	age, sex Genotype PCs
GBE_BIN_FC10001628	BIN_FC10001628_s_asian	Alcohol intake versus 10 years previously (More nowadays)	0.628319659677908	Diff R2 (full-covars) = 0.00125561574140476	age, sex Genotype PCs
GBE_BIN_FC10001628	BIN_FC10001628_e_asian	Alcohol intake versus 10 years previously (More nowadays)	0.596680557209192	Diff R2 (full-covars) = -6.66746041179112e-05	age, sex Genotype PCs
GBE_BIN_FC10001628	BIN_FC10001628_african	Alcohol intake versus 10 years previously (More nowadays)	0.619241309928539	Diff R2 (full-covars) = -0.00135136839847694	age, sex Genotype PCs
GBE_HC608	HC608_test	TTE vitamin b12 deficiency anaemia	0.579716816427022		
GBE_HC608	HC608_non_british_white	TTE vitamin b12 deficiency anaemia	0.596121943827022		
GBE_HC608	HC608_s_asian	TTE vitamin b12 deficiency anaemia	0.574685343536473		
GBE_HC608	HC608_e_asian	TTE vitamin b12 deficiency anaemia	0.927774515560775		
GBE_HC608	HC608_african	TTE vitamin b12 deficiency anaemia	0.583895289319323		
GBE_HC608	HC608_test	TTE vitamin b12 deficiency anaemia	0.643334086193285	Diff R2 (full-covars) = 0.0222436055834035	age, sex Genotype PCs
GBE_HC608	HC608_non_british_white	TTE vitamin b12 deficiency anaemia	0.650879975752693	Diff R2 (full-covars) = 0.0278553748231878	age, sex Genotype PCs
GBE_HC608	HC608_s_asian	TTE vitamin b12 deficiency anaemia	0.723873764404718	Diff R2 (full-covars) = 0.0125184385579208	age, sex Genotype PCs
GBE_HC608	HC608_e_asian	TTE vitamin b12 deficiency anaemia	0.997064004697592	Diff R2 (full-covars) = 0	age, sex Genotype PCs
GBE_HC608	HC608_african	TTE vitamin b12 deficiency anaemia	0.660632748899112	Diff R2 (full-covars) = 0.0176223980760847	age, sex Genotype PCs
GBE_HC177	HC177_test	Dupuytren's contracture	0.664569064760646		
GBE_HC177	HC177_non_british_white	Dupuytren's contracture	0.652509409630821		
GBE_HC177	HC177_african	Dupuytren's contracture	0.887700123152709		
GBE_HC177	HC177_test	Dupuytren's contracture	0.746099402127611	Diff R2 (full-covars) = 0.0437921896321936	age, sex Genotype PCs
GBE_HC177	HC177_non_british_white	Dupuytren's contracture	0.763410252915404	Diff R2 (full-covars) = 0.0442278860568733	age, sex Genotype PCs
GBE_HC177	HC177_african	Dupuytren's contracture	0.731527093596059	Diff R2 (full-covars) = 0	age, sex Genotype PCs
GBE_HC78	HC78_test	Arthritis (nos)	0.526708793334763		
GBE_HC78	HC78_non_british_white	Arthritis (nos)	0.539278753986327		
GBE_HC78	HC78_s_asian	Arthritis (nos)	0.526390331004375		
GBE_HC78	HC78_e_asian	Arthritis (nos)	0.424826805222489		
GBE_HC78	HC78_african	Arthritis (nos)	0.502672040603076		
GBE_HC78	HC78_test	Arthritis (nos)	0.6494344876274	Diff R2 (full-covars) = 0.00224934835116641	age, sex Genotype PCs
GBE_HC78	HC78_non_british_white	Arthritis (nos)	0.672275907917415	Diff R2 (full-covars) = 0.00327179692900159	age, sex Genotype PCs
GBE_HC78	HC78_s_asian	Arthritis (nos)	0.710136572371426	Diff R2 (full-covars) = 0.00207078437998665	age, sex Genotype PCs
GBE_HC78	HC78_e_asian	Arthritis (nos)	0.788552491340259	Diff R2 (full-covars) = -0.00592859046096483	age, sex Genotype PCs
GBE_HC78	HC78_african	Arthritis (nos)	0.716602316602323	Diff R2 (full-covars) = -0.00204266066335046	age, sex Genotype PCs
GBE_HC376	HC376_test	Osteoarthritis	0.521658353284654		
GBE_HC376	HC376_non_british_white	Osteoarthritis	0.51661242875021		
GBE_HC376	HC376_s_asian	Osteoarthritis	0.497867547775251		
GBE_HC376	HC376_e_asian	Osteoarthritis	0.542454056865464		
GBE_HC376	HC376_african	Osteoarthritis	0.519512485703394		
GBE_HC376	HC376_test	Osteoarthritis	0.674171853774065	Diff R2 (full-covars) = 0.00138661321938893	age, sex Genotype PCs
GBE_HC376	HC376_non_british_white	Osteoarthritis	0.702402502905345	Diff R2 (full-covars) = 0.00069563138795492	age, sex Genotype PCs
GBE_HC376	HC376_s_asian	Osteoarthritis	0.725336531588069	Diff R2 (full-covars) = -0.00173055233436126	age, sex Genotype PCs
GBE_HC376	HC376_e_asian	Osteoarthritis	0.741808252427187	Diff R2 (full-covars) = -0.00138696255201121	age, sex Genotype PCs
GBE_HC376	HC376_african	Osteoarthritis	0.754158194603298	Diff R2 (full-covars) = -3.01817257536419e-05	age, sex Genotype PCs
GBE_HC61	HC61_test	Haemorrhoids / piles	0.5222993443353		
GBE_HC61	HC61_non_british_white	Haemorrhoids / piles	0.516707449767333		
GBE_HC61	HC61_s_asian	Haemorrhoids / piles	0.502150312468875		
GBE_HC61	HC61_e_asian	Haemorrhoids / piles	0.481578634779857		
GBE_HC61	HC61_african	Haemorrhoids / piles	0.508260616548956		
GBE_HC61	HC61_test	Haemorrhoids / piles	0.562751057996668	Diff R2 (full-covars) = 0.00348608837145548	age, sex Genotype PCs
GBE_HC61	HC61_non_british_white	Haemorrhoids / piles	0.584124927076143	Diff R2 (full-covars) = 0.00321730636166118	age, sex Genotype PCs
GBE_HC61	HC61_s_asian	Haemorrhoids / piles	0.599066936049718	Diff R2 (full-covars) = -0.00301737211466924	age, sex Genotype PCs
GBE_HC61	HC61_e_asian	Haemorrhoids / piles	0.596432530883749	Diff R2 (full-covars) = -0.00644203357618001	age, sex Genotype PCs
GBE_HC61	HC61_african	Haemorrhoids / piles	0.573171772075534	Diff R2 (full-covars) = -0.000923178170347705	age, sex Genotype PCs
GBE_HC442	HC442_test	Chronic obstructive airways disease/copd	0.53971236374639		
GBE_HC442	HC442_non_british_white	Chronic obstructive airways disease/copd	0.536739560029914		
GBE_HC442	HC442_s_asian	Chronic obstructive airways disease/copd	0.518146494461256		
GBE_HC442	HC442_e_asian	Chronic obstructive airways disease/copd	0.781016882606988		
GBE_HC442	HC442_african	Chronic obstructive airways disease/copd	0.569430089272792		
GBE_HC442	HC442_test	Chronic obstructive airways disease/copd	0.698706003809726	Diff R2 (full-covars) = 0.00444472324509293	age, sex Genotype PCs
GBE_HC442	HC442_non_british_white	Chronic obstructive airways disease/copd	0.738102433218518	Diff R2 (full-covars) = 0.00162695881084363	age, sex Genotype PCs
GBE_HC442	HC442_s_asian	Chronic obstructive airways disease/copd	0.742663789917391	Diff R2 (full-covars) = -0.000282680570966476	age, sex Genotype PCs
GBE_HC442	HC442_e_asian	Chronic obstructive airways disease/copd	0.934040047114251	Diff R2 (full-covars) = 0.00775422065174747	age, sex Genotype PCs
GBE_HC442	HC442_african	Chronic obstructive airways disease/copd	0.758245818851698	Diff R2 (full-covars) = 0.00296683464446335	age, sex Genotype PCs
GBE_HC83	HC83_test	Fracture forearm / wrist	0.544785698621138		
GBE_HC83	HC83_non_british_white	Fracture forearm / wrist	0.553369708317478		
GBE_HC83	HC83_s_asian	Fracture forearm / wrist	0.4816136779254		
GBE_HC83	HC83_e_asian	Fracture forearm / wrist	0.565947596532707		
GBE_HC83	HC83_african	Fracture forearm / wrist	0.498985173521683		
GBE_HC83	HC83_test	Fracture forearm / wrist	0.616189947007618	Diff R2 (full-covars) = 0.00713729873521829	age, sex Genotype PCs
GBE_HC83	HC83_non_british_white	Fracture forearm / wrist	0.614972478444582	Diff R2 (full-covars) = 0.00769458387489441	age, sex Genotype PCs
GBE_HC83	HC83_s_asian	Fracture forearm / wrist	0.603092767280766	Diff R2 (full-covars) = -0.0182431092603392	age, sex Genotype PCs
GBE_HC83	HC83_e_asian	Fracture forearm / wrist	0.759308510638297	Diff R2 (full-covars) = 0.00842198581560161	age, sex Genotype PCs
GBE_HC83	HC83_african	Fracture forearm / wrist	0.573163073058423	Diff R2 (full-covars) = 0.0117000846447211	age, sex Genotype PCs
GBE_HC262	HC262_test	Diverticular disease/diverticulitis	0.551861259678083		
GBE_HC262	HC262_non_british_white	Diverticular disease/diverticulitis	0.524186322823405		
GBE_HC262	HC262_s_asian	Diverticular disease/diverticulitis	0.628620771578428		
GBE_HC262	HC262_e_asian	Diverticular disease/diverticulitis	0.747356051703878		
GBE_HC262	HC262_african	Diverticular disease/diverticulitis	0.620525327278348		
GBE_HC262	HC262_test	Diverticular disease/diverticulitis	0.67494339363021	Diff R2 (full-covars) = 0.00852586407558009	age, sex Genotype PCs
GBE_HC262	HC262_non_british_white	Diverticular disease/diverticulitis	0.700387148988487	Diff R2 (full-covars) = 0.00388714731636142	age, sex Genotype PCs
GBE_HC262	HC262_s_asian	Diverticular disease/diverticulitis	0.804546866719063	Diff R2 (full-covars) = 0.0084431367532295	age, sex Genotype PCs
GBE_HC262	HC262_e_asian	Diverticular disease/diverticulitis	0.914806110458284	Diff R2 (full-covars) = 0.000293772032902595	age, sex Genotype PCs
GBE_HC262	HC262_african	Diverticular disease/diverticulitis	0.862711294256205	Diff R2 (full-covars) = 0.00213046281501628	age, sex Genotype PCs
GBE_HC1101	HC1101_test	TTE crohn's disease [regional enteritis]	0.571400727828258		
GBE_HC1101	HC1101_non_british_white	TTE crohn's disease [regional enteritis]	0.57592848897105		
GBE_HC1101	HC1101_s_asian	TTE crohn's disease [regional enteritis]	0.53845721444175		
GBE_HC1101	HC1101_e_asian	TTE crohn's disease [regional enteritis]	0.106639247943596		
GBE_HC1101	HC1101_african	TTE crohn's disease [regional enteritis]	0.462718079357724		
GBE_HC1101	HC1101_test	TTE crohn's disease [regional enteritis]	0.562586339834806	Diff R2 (full-covars) = 0.0707183793119062	age, sex Genotype PCs
GBE_HC1101	HC1101_non_british_white	TTE crohn's disease [regional enteritis]	0.602643407549039	Diff R2 (full-covars) = 0.0241021641297071	age, sex Genotype PCs
GBE_HC1101	HC1101_s_asian	TTE crohn's disease [regional enteritis]	0.69933134181339	Diff R2 (full-covars) = 0.00201025739860272	age, sex Genotype PCs
GBE_HC1101	HC1101_e_asian	TTE crohn's disease [regional enteritis]	0.863689776733255	Diff R2 (full-covars) = 0	age, sex Genotype PCs
GBE_HC1101	HC1101_african	TTE crohn's disease [regional enteritis]	0.662428593484633	Diff R2 (full-covars) = -0.0217538984097559	age, sex Genotype PCs
GBE_BIN100240	BIN100240_test	Coffee consumed	0.520020271908985		
GBE_BIN100240	BIN100240_non_british_white	Coffee consumed	0.519009144335324		
GBE_BIN100240	BIN100240_s_asian	Coffee consumed	0.51646309218534		
GBE_BIN100240	BIN100240_e_asian	Coffee consumed	0.506851295740185		
GBE_BIN100240	BIN100240_african	Coffee consumed	0.525059893306129		
GBE_BIN100240	BIN100240_test	Coffee consumed	0.578173121791642	Diff R2 (full-covars) = 0.00264969351421296	age, sex Genotype PCs
GBE_BIN100240	BIN100240_non_british_white	Coffee consumed	0.600464439495633	Diff R2 (full-covars) = 0.00304468461947882	age, sex Genotype PCs
GBE_BIN100240	BIN100240_s_asian	Coffee consumed	0.617039693700296	Diff R2 (full-covars) = 0.0011204105266911	age, sex Genotype PCs
GBE_BIN100240	BIN100240_e_asian	Coffee consumed	0.607018129240352	Diff R2 (full-covars) = 0.00101212323434574	age, sex Genotype PCs
GBE_BIN100240	BIN100240_african	Coffee consumed	0.565425956037117	Diff R2 (full-covars) = 0.00174661954998645	age, sex Genotype PCs
GBE_BIN_FC20001508	BIN_FC20001508_test	Coffee type: Instant coffee	0.513077400953859		
GBE_BIN_FC20001508	BIN_FC20001508_non_british_white	Coffee type: Instant coffee	0.522760985315038		
GBE_BIN_FC20001508	BIN_FC20001508_s_asian	Coffee type: Instant coffee	0.523293208335998		
GBE_BIN_FC20001508	BIN_FC20001508_e_asian	Coffee type: Instant coffee	0.463357321192539		
GBE_BIN_FC20001508	BIN_FC20001508_african	Coffee type: Instant coffee	0.508520389226872		
GBE_BIN_FC20001508	BIN_FC20001508_test	Coffee type: Instant coffee	0.55697120810747	Diff R2 (full-covars) = 0.00139556246313344	age, sex Genotype PCs
GBE_BIN_FC20001508	BIN_FC20001508_non_british_white	Coffee type: Instant coffee	0.620166575559007	Diff R2 (full-covars) = 0.000753433441182172	age, sex Genotype PCs
GBE_BIN_FC20001508	BIN_FC20001508_s_asian	Coffee type: Instant coffee	0.56461053493528	Diff R2 (full-covars) = 0.00294869262114339	age, sex Genotype PCs
GBE_BIN_FC20001508	BIN_FC20001508_e_asian	Coffee type: Instant coffee	0.586029519753268	Diff R2 (full-covars) = -0.00700543398443232	age, sex Genotype PCs
GBE_BIN_FC20001508	BIN_FC20001508_african	Coffee type: Instant coffee	0.566761203182236	Diff R2 (full-covars) = 0.000964191773305978	age, sex Genotype PCs
GBE_BIN_FC2006154	BIN_FC2006154_test	Ibuprofen (e.g. Nurofen)	0.51542245509243		
GBE_BIN_FC2006154	BIN_FC2006154_non_british_white	Ibuprofen (e.g. Nurofen)	0.518808809810801		
GBE_BIN_FC2006154	BIN_FC2006154_s_asian	Ibuprofen (e.g. Nurofen)	0.488214281614974		
GBE_BIN_FC2006154	BIN_FC2006154_e_asian	Ibuprofen (e.g. Nurofen)	0.549220860876509		
GBE_BIN_FC2006154	BIN_FC2006154_african	Ibuprofen (e.g. Nurofen)	0.509644241060868		
GBE_BIN_FC2006154	BIN_FC2006154_test	Ibuprofen (e.g. Nurofen)	0.618542426417114	Diff R2 (full-covars) = 0.00101966385232133	age, sex Genotype PCs
GBE_BIN_FC2006154	BIN_FC2006154_non_british_white	Ibuprofen (e.g. Nurofen)	0.619735827723036	Diff R2 (full-covars) = 0.000882528858129117	age, sex Genotype PCs
GBE_BIN_FC2006154	BIN_FC2006154_s_asian	Ibuprofen (e.g. Nurofen)	0.622174348850106	Diff R2 (full-covars) = -0.00194506220078405	age, sex Genotype PCs
GBE_BIN_FC2006154	BIN_FC2006154_e_asian	Ibuprofen (e.g. Nurofen)	0.61277125426955	Diff R2 (full-covars) = 0.00152089316362825	age, sex Genotype PCs
GBE_BIN_FC2006154	BIN_FC2006154_african	Ibuprofen (e.g. Nurofen)	0.592054484512456	Diff R2 (full-covars) = -0.000151846722659776	age, sex Genotype PCs
GBE_HC534	HC534_test	TTE viral warts	0.530572023542042		
GBE_HC534	HC534_non_british_white	TTE viral warts	0.534367170600213		
GBE_HC534	HC534_s_asian	TTE viral warts	0.510355353639256		
GBE_HC534	HC534_e_asian	TTE viral warts	0.508457311602871		
GBE_HC534	HC534_african	TTE viral warts	0.482418567778086		
GBE_HC534	HC534_test	TTE viral warts	0.56019832001185	Diff R2 (full-covars) = 0.00641257195413281	age, sex Genotype PCs
GBE_HC534	HC534_non_british_white	TTE viral warts	0.552830117376913	Diff R2 (full-covars) = 0.0128500082055892	age, sex Genotype PCs
GBE_HC534	HC534_s_asian	TTE viral warts	0.579302367061655	Diff R2 (full-covars) = 0.00244732599437836	age, sex Genotype PCs
GBE_HC534	HC534_e_asian	TTE viral warts	0.655446321770335	Diff R2 (full-covars) = -0.000261662679425845	age, sex Genotype PCs
GBE_HC534	HC534_african	TTE viral warts	0.627632308118597	Diff R2 (full-covars) = -0.00454688895045907	age, sex Genotype PCs
GBE_HC914	HC914_test	TTE otosclerosis	0.63189710770876		
GBE_HC914	HC914_non_british_white	TTE otosclerosis	0.626310019466207		
GBE_HC914	HC914_s_asian	TTE otosclerosis	0.597631545256692		
GBE_HC914	HC914_african	TTE otosclerosis	0.73760203295855		
GBE_HC914	HC914_test	TTE otosclerosis	0.654480804393942	Diff R2 (full-covars) = 0.0587198507638059	age, sex Genotype PCs
GBE_HC914	HC914_non_british_white	TTE otosclerosis	0.668088669830987	Diff R2 (full-covars) = 0.0543109548146848	age, sex Genotype PCs
GBE_HC914	HC914_s_asian	TTE otosclerosis	0.712309563436171	Diff R2 (full-covars) = 0.0327486877480327	age, sex Genotype PCs
GBE_HC914	HC914_african	TTE otosclerosis	0.911558601570917	Diff R2 (full-covars) = 0.0398121053442152	age, sex Genotype PCs
GBE_BIN_FC10001835	BIN_FC10001835_test	Mother still alive	0.50967685788579		
GBE_BIN_FC10001835	BIN_FC10001835_non_british_white	Mother still alive	0.515514351531218		
GBE_BIN_FC10001835	BIN_FC10001835_s_asian	Mother still alive	0.520011148175404		
GBE_BIN_FC10001835	BIN_FC10001835_e_asian	Mother still alive	0.480565124290104		
GBE_BIN_FC10001835	BIN_FC10001835_african	Mother still alive	0.495557638686386		
GBE_BIN_FC10001835	BIN_FC10001835_test	Mother still alive	0.803238025031242	Diff R2 (full-covars) = 0.000191372480352614	age, sex Genotype PCs
GBE_BIN_FC10001835	BIN_FC10001835_non_british_white	Mother still alive	0.813045346976888	Diff R2 (full-covars) = 0.000272426221634925	age, sex Genotype PCs
GBE_BIN_FC10001835	BIN_FC10001835_s_asian	Mother still alive	0.768210922369386	Diff R2 (full-covars) = 0.000351500306605468	age, sex Genotype PCs
GBE_BIN_FC10001835	BIN_FC10001835_e_asian	Mother still alive	0.734613474847157	Diff R2 (full-covars) = -0.00065015672035651	age, sex Genotype PCs
GBE_BIN_FC10001835	BIN_FC10001835_african	Mother still alive	0.737833710179842	Diff R2 (full-covars) = 9.97460039431353e-06	age, sex Genotype PCs
GBE_BIN_FC5006148	BIN_FC5006148_test	Eye problems/disorders Macular degeneration	0.552828063609763		
GBE_BIN_FC5006148	BIN_FC5006148_non_british_white	Eye problems/disorders Macular degeneration	0.538451859467183		
GBE_BIN_FC5006148	BIN_FC5006148_s_asian	Eye problems/disorders Macular degeneration	0.471692149081856		
GBE_BIN_FC5006148	BIN_FC5006148_e_asian	Eye problems/disorders Macular degeneration	0.593394260060923		
GBE_BIN_FC5006148	BIN_FC5006148_african	Eye problems/disorders Macular degeneration	0.505824996238903		
GBE_BIN_FC5006148	BIN_FC5006148_test	Eye problems/disorders Macular degeneration	0.702521489583491	Diff R2 (full-covars) = 0.00568288708445131	age, sex Genotype PCs
GBE_BIN_FC5006148	BIN_FC5006148_non_british_white	Eye problems/disorders Macular degeneration	0.728707759699578	Diff R2 (full-covars) = 0.0050733059181336	age, sex Genotype PCs
GBE_BIN_FC5006148	BIN_FC5006148_s_asian	Eye problems/disorders Macular degeneration	0.766237745098039	Diff R2 (full-covars) = -0.00395852785559125	age, sex Genotype PCs
GBE_BIN_FC5006148	BIN_FC5006148_e_asian	Eye problems/disorders Macular degeneration	0.901234567901234	Diff R2 (full-covars) = -0.000160333493667064	age, sex Genotype PCs
GBE_BIN_FC5006148	BIN_FC5006148_african	Eye problems/disorders Macular degeneration	0.705200654430572	Diff R2 (full-covars) = -0.00271268993529406	age, sex Genotype PCs
GBE_cancer1045	cancer1045_test	Testicular cancer	0.629563910767564		
GBE_cancer1045	cancer1045_non_british_white	Testicular cancer	0.624837481737572		
GBE_cancer1045	cancer1045_s_asian	Testicular cancer	0.385995399948892		
GBE_cancer1045	cancer1045_e_asian	Testicular cancer	0.798590722254844		
GBE_cancer1045	cancer1045_african	Testicular cancer	0.167333743842365		
GBE_cancer1045	cancer1045_test	Testicular cancer	0.839187375813902	Diff R2 (full-covars) = 0.0306641788169395	age, sex Genotype PCs
GBE_cancer1045	cancer1045_non_british_white	Testicular cancer	0.89403809294034	Diff R2 (full-covars) = 0.0115795658137593	age, sex Genotype PCs
GBE_cancer1045	cancer1045_s_asian	Testicular cancer	0.981599795553284	Diff R2 (full-covars) = 0.00299003322259095	age, sex Genotype PCs
GBE_cancer1045	cancer1045_e_asian	Testicular cancer	0.00939518496770408	Diff R2 (full-covars) = 0	age, sex Genotype PCs
GBE_cancer1045	cancer1045_african	Testicular cancer	1	Diff R2 (full-covars) = 0	age, sex Genotype PCs
GBE_HC322	HC322_test	Crohns disease	0.57326211816361		
GBE_HC322	HC322_non_british_white	Crohns disease	0.579186635944691		
GBE_HC322	HC322_s_asian	Crohns disease	0.563490025616091		
GBE_HC322	HC322_e_asian	Crohns disease	0.0322959483264826		
GBE_HC322	HC322_african	Crohns disease	0.491519993824297		
GBE_HC322	HC322_test	Crohns disease	0.566584885385179	Diff R2 (full-covars) = 0.0622182374765604	age, sex Genotype PCs
GBE_HC322	HC322_non_british_white	Crohns disease	0.613612135176608	Diff R2 (full-covars) = 0.0281678187404075	age, sex Genotype PCs
GBE_HC322	HC322_s_asian	Crohns disease	0.70999700432231	Diff R2 (full-covars) = 0.0137801172593521	age, sex Genotype PCs
GBE_HC322	HC322_e_asian	Crohns disease	0.795067527891955	Diff R2 (full-covars) = 0	age, sex Genotype PCs
GBE_HC322	HC322_african	Crohns disease	0.658923884514432	Diff R2 (full-covars) = -0.0252586073799567	age, sex Genotype PCs
GBE_HC302	HC302_test	Retinal detachment	0.550789822535383		
GBE_HC302	HC302_non_british_white	Retinal detachment	0.573167485972456		
GBE_HC302	HC302_s_asian	Retinal detachment	0.559148480751894		
GBE_HC302	HC302_e_asian	Retinal detachment	0.570638457820971		
GBE_HC302	HC302_african	Retinal detachment	0.499214910110509		
GBE_HC302	HC302_test	Retinal detachment	0.623919263552668	Diff R2 (full-covars) = 0.00852499244211291	age, sex Genotype PCs
GBE_HC302	HC302_non_british_white	Retinal detachment	0.642035023255049	Diff R2 (full-covars) = 0.0185969180859968	age, sex Genotype PCs
GBE_HC302	HC302_s_asian	Retinal detachment	0.735368787820241	Diff R2 (full-covars) = 0.0135750611561933	age, sex Genotype PCs
GBE_HC302	HC302_e_asian	Retinal detachment	0.787198625355739	Diff R2 (full-covars) = 0.0147129893142841	age, sex Genotype PCs
GBE_HC302	HC302_african	Retinal detachment	0.652168893287179	Diff R2 (full-covars) = -0.00918027379185937	age, sex Genotype PCs
GBE_HC880	HC880_test	TTE other retinal disorders	0.53038317858452		
GBE_HC880	HC880_non_british_white	TTE other retinal disorders	0.536088804557252		
GBE_HC880	HC880_s_asian	TTE other retinal disorders	0.513446953084614		
GBE_HC880	HC880_e_asian	TTE other retinal disorders	0.541961272979292		
GBE_HC880	HC880_african	TTE other retinal disorders	0.508856246076585		
GBE_HC880	HC880_test	TTE other retinal disorders	0.675742237082764	Diff R2 (full-covars) = 0.00233569684548829	age, sex Genotype PCs
